offset,original_text,original_length,padding_available,real_max_length,encoding,category,translation,notes
0x01F06A9D,Roughed.,8,1,9,pokemon,other,,
0x01F06ACA, zero percent.,14,1,15,pokemon,other,,
0x01F06ADB,m the Inverse master!,21,1,22,pokemon,dialogue,,
0x01F06AFE,s your title now.,17,1,18,pokemon,dialogue,,
0x01F06B1D,"Leave no survivors. Use the Trainer
Catalogue and battle every Trainer!",71,1,72,pokemon,dialogue,,
0x01F06C2D, Missions.,10,1,11,pokemon,other,,
0x01F06C3F,"Well, then in that case, allow me
to give a formal explanation.",63,1,64,pokemon,description,,
0x01F06F51, Missions.,10,1,11,pokemon,other,,
0x01F06FBB, Missions.,10,1,11,pokemon,other,,
0x01F07220,great service by battling them all!,35,1,36,pokemon,dialogue,,
0x01F07353,A Trainer Catalogue,19,1,20,pokemon,location,,
0x01F07401,mon.,4,1,5,pokemon,other,,
0x01F07406,"Wonderful, wonderful wings!
Show the beautiful wings of a
Staraptor.",68,1,69,pokemon,dialogue,,
0x01F0744B,"Wonderful, wonderful wings!
Show the beautiful wings of a
Talonflame.",69,1,70,pokemon,dialogue,,
0x01F07491,"Wonderful, wonderful wings!
Show the beautiful wings of a
Hawlucha.",67,1,68,pokemon,dialogue,,
0x01F07512,u Style Oricorio.,17,1,18,pokemon,other,,
0x01F075BE,You wing it?,12,1,13,pokemon,dialogue,,
0x01F07615,That wings.,11,1,12,pokemon,location,,
0x01F0770B,m all winged out.,17,1,18,pokemon,other,,
0x01F0776F,m all winged out.,17,1,18,pokemon,other,,
0x01F077D7,"d like to share my
wings with you!",34,1,35,pokemon,dialogue,,
0x01F07824,m all winged out for life!,26,1,27,pokemon,dialogue,,
0x01F0784D,"Bye-Bye, Butterfree",19,1,20,pokemon,location,,
0x01F07861,"The sweet sorrow of goodbyes! Form
a deep bond with a Butterfree by
training it to at least Level 70.",101,1,102,pokemon,dialogue,,
0x01F07996,Would you like to hear it?,26,1,27,pokemon,dialogue,,
0x01F07A56,"ll inform
you of the next part of the task.",43,1,44,pokemon,dialogue,,
0x01F07A98,"t come
around every day.",24,1,25,pokemon,other,,
0x01F07B28," it into the wild so
it can find love.",38,1,39,pokemon,description,,
0x01F07C01,place of the one you released.,30,1,31,pokemon,dialogue,,
0x01F07CA5,ll see!,7,1,8,pokemon,dialogue,,
0x01F07E2E,"t release it, how will
your Butterfree ever find love?",54,1,55,pokemon,dialogue,,
0x01F07E65,The Communist Revolution,24,1,25,pokemon,location,,
0x01F07EBA, times.,7,1,8,pokemon,other,,
0x01F07FEC,oppression will crumble.,24,1,25,pokemon,other,,
0x01F0808B,re all in on the revolution.,28,1,29,pokemon,other,,
0x01F080A8,"Another proletarian brainwashed by
the capitalist machine of tyranny.",69,1,70,pokemon,description,,
0x01F08287,The Capitalist Revolution,25,1,26,pokemon,location,,
0x01F082CB, purchases from shops.,22,1,23,pokemon,other,,
0x01F083B9," Marts are in on it.
You up for a capitalist revolution?",56,1,57,pokemon,dialogue,,
0x01F08473,revolution can begin.,21,1,22,pokemon,other,,
0x01F08489,"You are just another pawn of the
communist swines.",50,1,51,pokemon,dialogue,,
0x01F08514," before our
capitalist revolution can begin.",44,1,45,pokemon,description,,
0x01F085B5,"You will need them in our fight
against the communist swine.",60,1,61,pokemon,dialogue,,
0x01F0862B,will begin any moment now.,26,1,27,pokemon,other,,
0x01F08646,Population Control,18,1,19,pokemon,location,,
0x01F08668,"mon in one day to
reduce overpopulation.",40,1,41,pokemon,description,,
0x01F087AB,slow their growth rate?,23,1,24,pokemon,dialogue,,
0x01F087E0,"mon before
their numbers become too great.",42,1,43,pokemon,description,,
0x01F0883B,s your fault!,13,1,14,pokemon,dialogue,,
0x01F088E7,becoming the dominant life forms.,33,1,34,pokemon,description,,
0x01F089D7,"Here is a reward for your help to
the species.",46,1,47,pokemon,dialogue,,
0x01F08A43,"mon should not be allowed to
rule over humans.",46,1,47,pokemon,description,,
0x01F08A72,The Trash-Man,13,1,14,pokemon,location,,
0x01F08ABC, items.,7,1,8,pokemon,other,,
0x01F08BDE, items?,7,1,8,pokemon,dialogue,,
0x01F08BE6,"Go out and find me the most
delectable trash out there!",55,1,56,pokemon,dialogue,,
0x01F08C5D,handsomely rewarded.,20,1,21,pokemon,other,,
0x01F08D30,"Here is some of my garbage for you
to take off my hands.",56,1,57,pokemon,dialogue,,
0x01F08D78,"t take my garbage if your
party is full.",40,1,41,pokemon,dialogue,,
0x01F08DA1,"The Trash-Man is satisfied with the
trash you have gathered for him.",68,1,69,pokemon,dialogue,,
0x01F08E2B,mon total.,10,1,11,pokemon,other,,
0x01F08F19, observations.,14,1,15,pokemon,other,,
0x01F08F73,your unbiased opinion.,22,1,23,pokemon,dialogue,,
0x01F08FCC,science and religion.,21,1,22,pokemon,other,,
0x01F09028,mon to complete the dataset.,28,1,29,pokemon,other,,
0x01F0920D,Exp. Millionaire,16,1,17,pokemon,location,,
0x01F09238,"
in one day to become truly rich.",33,1,34,pokemon,description,,
0x01F09317,"So, are you willing to show me your
drive to become truly wealthy?",66,1,67,pokemon,dialogue,,
0x01F093D4,in total within a single day.,29,1,30,pokemon,other,,
0x01F093F2,"Hmph. I should have expected no
less from a materialistic cretin.",65,1,66,pokemon,dialogue,,
0x01F09580,"t be needing my life savings
anymore!",37,1,38,pokemon,dialogue,,
0x01F09682,Take these Lucky Eggs.,22,1,23,pokemon,other,,
0x01F09699,"And in addition to those, allow me
to make them even luckier!",61,1,62,pokemon,dialogue,,
0x01F09729," the
amount of Exp. Points when held.",37,1,38,pokemon,description,,
0x01F09808," I just realized, I still need
food, after all.",47,1,48,pokemon,dialogue,,
0x01F098B9,"No? Then could you spare any change
before you leave?",53,1,54,pokemon,dialogue,,
0x01F09A29,matchups reversed.,18,1,19,pokemon,other,,
0x01F09A8D,"mon in the
Day-Care, it will get stronger too.",46,1,47,pokemon,description,,
0x01F09C60,mon than Great Balls.,21,1,22,pokemon,other,,
0x01F09C78,Flower Paradise,15,1,16,pokemon,location,,
0x01F09CD1,"mon
lives at the northern end.",30,1,31,pokemon,other,,
0x01F09D55,mon that live in them.,22,1,23,pokemon,other,,
0x01F09DCC,"In fact, some Gracidea flowers
even bloom in this very paradise!",64,1,65,pokemon,dialogue,,
0x01F0A01F,"Here, let me share with you!",28,1,29,pokemon,dialogue,,
0x01F0A043,"d like some more Berries,
come see me again tomorrow!",53,1,54,pokemon,dialogue,,
0x01F0A079,Honey Gather,12,1,13,pokemon,location,,
0x01F0A0B0,"mon in Flower Paradise
and collect 3 Honey from them.",53,1,54,pokemon,description,,
0x01F0A3A0,notified if it does!,20,1,21,pokemon,dialogue,,
0x01F0A3B5,"You got them! Thank you so much!
Let me take them off your hands.",65,1,66,pokemon,dialogue,,
0x01F0A3F7,"For helping me out, please take
this TM as a reward. I insist!",62,1,63,pokemon,dialogue,,
0x01F0A538,"ll have to keep looking
myself, then.",37,1,38,pokemon,dialogue,,
0x01F0A680,You are not worthy.,19,1,20,pokemon,dialogue,,
0x01F0A6E7,You are worthy.,15,1,16,pokemon,dialogue,,
0x01F0A6F7,You may pass.,13,2,15,pokemon,dialogue,,
0x01F0A708,Frost Mountain,14,1,15,pokemon,location,,
0x01F0A717,"A small mountain that is known
for connecting Route 7 to Route 8.
Despite its name, not much ice
is found inside.",113,1,114,pokemon,description,,
0x01F0A81D,"ENGAGING FROM
BEHIND IS THE
KEY.",32,1,33,pokemon,description,,
0x01F0A841,"Aggron blew you away with its
powerful Roar!",44,1,45,pokemon,dialogue,,
0x01F0A871,Aggron mysteriously disappeared.,32,1,33,pokemon,dialogue,,
0x01F0AAA6,You are not there yet.,22,1,23,pokemon,dialogue,,
0x01F0AB9E,-types.,7,1,8,pokemon,other,,
0x01F0AC18,Prepare for a trip to the abyss!,32,1,33,pokemon,dialogue,,
0x01F0AC90,special Z-Crystal.,18,1,19,pokemon,other,,
0x01F0AD00, into its signature Z-Move.,27,1,28,pokemon,other,,
0x01F0AD8E,"You, unfortunately, are not capable
of battling us, just yet.",61,1,62,pokemon,dialogue,,
0x01F0AEBA,types at your side.,19,1,20,pokemon,dialogue,,
0x01F0AECE,"They say a rare blue bird
lives atop Frost Mountain.",52,1,53,pokemon,description,,
0x01F0AF03,"Or it used to until some thugs
scared it off.",45,1,46,pokemon,description,,
0x01F0B02C,Picture perfect!,16,1,17,pokemon,dialogue,,
0x01F0B03D,"The frost-covered ground in this
cave is my inspiration.",56,1,57,pokemon,dialogue,,
0x01F0B076,"My brother, the ultimate hopper
lives on Route 8!",49,1,50,pokemon,dialogue,,
0x01F0B0A8,"His legs have become so powerful
due to constant hopping!",57,1,58,pokemon,dialogue,,
0x01F0B0E2,"My brother likes to challenge
Trainers to hop themselves.",57,1,58,pokemon,dialogue,,
0x01F0B11C,"Do you think the trek up this
mountain will be easy?",52,1,53,pokemon,dialogue,,
0x01F0B151,"My sources tell me there are at
least 20 more floors in this cave!",66,1,67,pokemon,dialogue,,
0x01F0B1BC,t forget to heal up first!,26,1,27,pokemon,dialogue,,
0x01F0B1DB,re almost at the exit!,22,1,23,pokemon,dialogue,,
0x01F0B1F2,Just a little further!,22,1,23,pokemon,dialogue,,
0x01F0B2B0,Super Nerd!,11,1,12,pokemon,dialogue,,
0x01F0B2D1,"
He lost!",9,1,10,pokemon,dialogue,,
0x01F0B3B0,Frozen Forest,13,1,14,pokemon,location,,
0x01F0B40C,"mon
appears every Thursday.",27,1,28,pokemon,other,,
0x01F0B428,Frozen Heights,14,1,15,pokemon,location,,
0x01F0B437,Frozen Heights D,16,1,17,pokemon,location,,
0x01F0B448,Frozen Heights N,16,1,17,pokemon,location,,
0x01F0B460,"The door has been forced shut
behind you.",41,1,42,pokemon,dialogue,,
0x01F0B48D,The door is sealed shut.,24,1,25,pokemon,other,,
0x01F0B4D6,What a great read!,18,1,19,pokemon,dialogue,,
0x01F0B55D,"I just wish I knew how to get
past it.",38,1,39,pokemon,dialogue,,
0x01F0B629,my life.,8,1,9,pokemon,dialogue,,
0x01F0B660,"t forget to take any items
out of your PC before you go!",56,1,57,pokemon,dialogue,,
0x01F0B6BA,"When does he go home?
Does he even have a home?",47,1,48,pokemon,dialogue,,
0x01F0B711,"I bet those items in your PC really
helped you out, eh?",55,1,56,pokemon,dialogue,,
0x01F0B760,"You can play ROM Hacks with an
in-game clock on almost any device!",66,1,67,pokemon,dialogue,,
0x01F0BAA5,"Before you do anything else, you
should take a nice, long rest.",63,1,64,pokemon,dialogue,,
0x01F0BB39,s errand for him!,17,1,18,pokemon,dialogue,,
0x01F0BC1C,need this!,10,1,11,pokemon,dialogue,,
0x01F0BC45,"s
Mission Log component from Mom!",33,1,34,pokemon,dialogue,,
0x01F0BD54,s request for you?,18,1,19,pokemon,dialogue,,
0x01F0BE4D,items in battle.,16,1,17,pokemon,other,,
0x01F0BE7C,"s
battle component from Mom!",28,1,29,pokemon,dialogue,,
0x01F0C0D9,"Oh, and you can even use it to
store this parting gift I prepared!",66,1,67,pokemon,dialogue,,
0x01F0C21A,Bring Prof. Log his package!,28,1,29,pokemon,dialogue,,
0x01F0C239,"!
You should take a quick rest.",31,1,32,pokemon,dialogue,,
0x01F0C26B,"!
You should take a quick rest.",31,1,32,pokemon,dialogue,,
0x01F0C2BD,Take care now!,14,1,15,pokemon,dialogue,,
0x01F0C31A,".

Come alone if you ever want to
see her again.

-A",52,1,53,pokemon,dialogue,,
0x01F0C395,a standard Single Battle!,25,1,26,pokemon,dialogue,,
0x01F0C3F5,a standard Double Battle!,25,1,26,pokemon,dialogue,,
0x01F0C455,a standard Multi Battle!,24,1,25,pokemon,dialogue,,
0x01F0C606, to get there.,14,1,15,pokemon,other,,
0x01F0C6A5,Good luck with your endeavors!,30,1,31,pokemon,dialogue,,
0x01F0C803,t seen them since.,18,1,19,pokemon,other,,
0x01F0C867,"
What if he really is our dad?",30,1,31,pokemon,dialogue,,
0x01F0C9EC,make amends for all he had done.,32,1,33,pokemon,description,,
0x01F0CA1F," left a
gift for you on the table.",34,1,35,pokemon,dialogue,,
0x01F0CA50,"s Daddy coming home?
I wanna play with Daddy!",45,1,46,pokemon,dialogue,,
0x01F0CA7E,Neighbourly Assistance,22,1,23,pokemon,location,,
0x01F0CAD8, Mart to restore his health.,28,1,29,pokemon,other,,
0x01F0CBF8, Mart.,6,1,7,pokemon,other,,
0x01F0CD16,"ll have to suffer in silence, then.",35,1,36,pokemon,description,,
0x01F0CD8C,well stocked up with Antidotes!,31,1,32,pokemon,dialogue,,
0x01F0CE04,Hurry back now!,15,1,16,pokemon,dialogue,,
0x01F0CEDF,"ll take that Antidote off your
hands now.",41,1,42,pokemon,dialogue,,
0x01F0D136,Use it wisely.,14,1,15,pokemon,location,,
0x01F0D325,How is your journey going?,26,1,27,pokemon,dialogue,,
0x01F0D39F,"In that case, let me impart a bit
of wisdom on you before you go!",65,1,66,pokemon,dialogue,,
0x01F0D640,Good luck on your journey!,26,1,27,pokemon,dialogue,,
0x01F0D685,Good luck on your journey!,26,1,27,pokemon,dialogue,,
0x01F0D6E8,re finally leaving home!,24,1,25,pokemon,dialogue,,
0x01F0D7B8,ve become.,10,1,11,pokemon,other,,
0x01F0D833,ll miss you!,12,1,13,pokemon,dialogue,,
0x01F0D892,"re coming home
forever?",23,1,24,pokemon,dialogue,,
0x01F0D8C8,Fullmoon Island,15,1,16,pokemon,location,,
0x01F0D97B,increased its size!,19,1,20,pokemon,dialogue,,
0x01F0DA4F,"Do you need some game Coins?
Would you like to buy some?",56,1,57,pokemon,dialogue,,
0x01F0DA88,"Thank you.
Here are your Coins!",31,1,32,pokemon,dialogue,,
0x01F0DABF,t have a Coin Case.,19,1,20,pokemon,other,,
0x01F0DAF3,"No?
Please come play sometime!",30,1,31,pokemon,dialogue,,
0x01F0DB1A,t afford the Coins.,19,1,20,pokemon,other,,
0x01F0DBB8,Which kind of prize would you like?,35,1,36,pokemon,dialogue,,
0x01F0DBE4, would you like?,16,1,17,pokemon,dialogue,,
0x01F0DC0C,"?
How many would you like?",26,1,27,pokemon,dialogue,,
0x01F0DC54, Coins.,7,1,8,pokemon,other,,
0x01F0DC8A, Coins.,7,1,8,pokemon,other,,
0x01F0DCBC,"t have enough
Coins for that prize.",35,1,36,pokemon,description,,
0x01F0DD1B,mon.,4,1,5,pokemon,other,,
0x01F0DD20,You already own that TM.,24,1,25,pokemon,dialogue,,
0x01F0DD39,Items,5,1,6,pokemon,other,,
0x01F0DD65, 500 Coins,10,1,11,pokemon,other,,
0x01F0DD81, 1000 Coins,11,1,12,pokemon,other,,
0x01F0DD9C, 1000 Coins,11,1,12,pokemon,other,,
0x01F0DDB7, 1000 Coins,11,1,12,pokemon,other,,
0x01F0DDD2, 1000 Coins,11,1,12,pokemon,other,,
0x01F0DDEE, 1000 Coins,11,1,12,pokemon,other,,
0x01F0DE0B, 3000 Coins,11,1,12,pokemon,other,,
0x01F0DE26, 5000 Coins,11,1,12,pokemon,other,,
0x01F0DE5E, 8000 Coins,11,1,12,pokemon,other,,
0x01F0DE7B, 10000 Coins,12,1,13,pokemon,other,,
0x01F0DE94, 500 Coins,10,1,11,pokemon,other,,
0x01F0DEAD, 1000 Coins,11,1,12,pokemon,other,,
0x01F0DEC4, 1500 Coins,11,1,12,pokemon,other,,
0x01F0DEDC, 3000 Coins,11,1,12,pokemon,other,,
0x01F0DEF2, 5000 Coins,11,1,12,pokemon,other,,
0x01F0DF0B, 9999 Coins,11,1,12,pokemon,other,,
0x01F0DF29, 2000 Coins,11,1,12,pokemon,other,,
0x01F0DF42, 2000 Coins,11,1,12,pokemon,other,,
0x01F0DF60, 2000 Coins,11,1,12,pokemon,other,,
0x01F0DF97, 3000 Coins,11,1,12,pokemon,other,,
0x01F0DFD1, 4000 Coins,11,1,12,pokemon,other,,
0x01F0DFED, 4000 Coins,11,1,12,pokemon,other,,
0x01F0E00B, 4000 Coins,11,1,12,pokemon,other,,
0x01F0E061,"s fun, and I get so many Coins
at the same time!",48,1,49,pokemon,dialogue,,
0x01F0E0D5,"ll play the old slots
instead.",30,1,31,pokemon,other,,
0x01F0E0F4,"What, you want to play?",23,1,24,pokemon,dialogue,,
0x01F0E123, Coins!,7,1,8,pokemon,dialogue,,
0x01F0E1C3,doubled too!,12,1,13,pokemon,dialogue,,
0x01F0E1DD,t have the Coin Case!,21,1,22,pokemon,dialogue,,
0x01F0E2E1,d rather pop balloons any day!,30,1,31,pokemon,dialogue,,
0x01F0E370,"ll try the same spot, too!",26,1,27,pokemon,dialogue,,
0x01F0E390,"s up?
Want some Coins?",22,1,23,pokemon,dialogue,,
0x01F0E3A7,"Darn! Those polka dot balloons keep
sapping all my Coins!",57,1,58,pokemon,dialogue,,
0x01F0E3F0,"re throwing me off!
Here are some Coins, so shoo!",49,1,50,pokemon,dialogue,,
0x01F0E458,"Yes, you may get less time, but the
speed more than makes up for it.",68,1,69,pokemon,dialogue,,
0x01F0E57A,"ll see the
resemblance, I swear it!",35,1,36,pokemon,dialogue,,
0x01F0E5DD,"I come here every day just to see
it, you know.",47,1,48,pokemon,dialogue,,
0x01F0E645,"s an ancient slot machine!
Want to play?",40,1,41,pokemon,dialogue,,
0x01F0E6EA,"Spend some Coins before trying
to play.",39,1,40,pokemon,description,,
0x01F0E72F,A Life of No Regrets,20,1,21,pokemon,other,,
0x01F0E89B,Can you out pop me in balloons?,31,1,32,pokemon,dialogue,,
0x01F0E980,Ferrothorn some money.,22,1,23,pokemon,location,,
0x01F0E9DE,of gambling?,12,1,13,pokemon,dialogue,,
0x01F0EB0F,plunged me into deeper debt.,28,1,29,pokemon,other,,
0x01F0EB2C,"Or, I would give it to you, if you
had more space in your party.",64,1,65,pokemon,dialogue,,
0x01F0EBD5, started for you.,17,1,18,pokemon,dialogue,,
0x01F0EC88, each game!,11,1,12,pokemon,dialogue,,
0x01F0ECF5,"re ready to begin
Happy Hour.",29,1,30,pokemon,other,,
0x01F0ED8E,"So get moving, whippersnapper!
Go, go, go!",42,1,43,pokemon,dialogue,,
0x01F0EDE1,"Get moving, whippersnapper!
Go, go, go!",39,1,40,pokemon,dialogue,,
0x01F0EFD2,"T FORGET TO BACK UP YOUR
SAVE FILE BEFORE SAVING!",49,1,50,pokemon,dialogue,,
0x01F0F595,game is cleared.,16,1,17,pokemon,other,,
0x01F0F5B5,"mon Unbound!

Before you begin playing, please
be aware that this is a non-profit
fan game.

If you paid for this game, reclaim
your money immediately!",151,1,152,pokemon,dialogue,,
0x01F0F6E7, there is no rush.,18,1,19,pokemon,other,,
0x01F0F6FA,"Speak to people, and check things
wherever you go, be it towns,
roads, or caves.

The world and its people are alive.
As you grow, they will grow along
with you.",161,1,162,pokemon,dialogue,,
0x01F0F7EC,Choose a character.,19,1,20,pokemon,location,,
0x01F0F868,ll play as?,11,1,12,pokemon,dialogue,,
0x01F0F874,"Last, but not least, what is
your name?",39,1,40,pokemon,dialogue,,
0x01F0F90D,mon Unbound?,12,1,13,pokemon,dialogue,,
0x01F0F94B,GBA emulators?,14,1,15,pokemon,dialogue,,
0x01F0F99E,"Please change emulators before
attempting to continue playing.",62,1,63,pokemon,description,,
0x01F0F9DD,Do you forget to save often?,28,1,29,pokemon,dialogue,,
0x01F0FA1C,"This includes puzzles ranging from
stealth puzzles to boulder puzzles.",70,1,71,pokemon,description,,
0x01F0FAA6,being weak to the Poison-type?,30,1,31,pokemon,dialogue,,
0x01F0FB1D,Flying-types?,13,1,14,pokemon,dialogue,,
0x01F0FB64,worrying too much about battles?,32,1,33,pokemon,dialogue,,
0x01F0FBA5,"mon
for your team every so often?",33,1,34,pokemon,dialogue,,
0x01F0FBC7,"Do you know about EVs and IVs,
and like factoring them in?",58,1,59,pokemon,dialogue,,
0x01F0FC02,"Are you okay grinding for EVs if
the situation calls for it?",60,1,61,pokemon,dialogue,,
0x01F0FCF8, difficulty?,12,1,13,pokemon,dialogue,,
0x01F0FDF3,"Are you okay continuing with the
Expert difficulty?",51,1,52,pokemon,dialogue,,
0x01F0FE50,"A harder difficulty means harder
thought and stealth puzzles.",61,1,62,pokemon,description,,
0x01F0FF2D,effect.,7,1,8,pokemon,other,,
