offset,original_text,spanish_text,original_length,padding_available,real_max_length,encoding,category,translation,notes
0x01F0A3B5,"You got them! Thank you so much!
Let me take them off your hands.","<0x52>Las tienes! <0x52>Muchas gracias!
<0x52>Por favor, entrégamelas!",65,2,67,pokemon,dialogue,"Tu les as ! Merci infiniment !
Laisse-moi te les prendre.",
0x01F0A3F7,"For helping me out, please take
this TM as a reward. I insist!","<0x52>Por ayudarme, toma esta MT como
recompensa!",62,2,64,pokemon,dialogue,"Pour ton aide, prends cette CT
en récompense. J'insiste !",
0x01F0A436,"Combee can be found all over Flower
Paradise, however they are more<0xFA>likely to appear in the <0xFC><0x01><0x08>blue<0xFC><0x01><0x04><0xFA>flowers.<0xFB>If you catch a <0xFC><0x01><0x06>Cutiefly<0xFC><0x01><0x04> with <0xFC><0x01><0x06>Honey
Gather<0xFC><0x01><0x04>, that may help as well.<0xFB>And remember, I need at least <0xFC><0x01><0x06>3
Honey<0xFC><0x01><0x04> jars.","Combee can be found all over Flower
Paradise, however they are more<0xFA>likely to appear in the <0xFC><0x01><0x08>blue<0xFC><0x01><0x04><0xFA>flowers.<0xFB>If you catch a <0xFC><0x01><0x06>Cutiefly<0xFC><0x01><0x04> with <0xFC><0x01><0x06>Honey
Gather<0xFC><0x01><0x04>, that may help as well.<0xFB>And remember, I need at least <0xFC><0x01><0x06>3
Honey<0xFC><0x01><0x04> jars.",239,2,241,pokemon,dialogue,"On trouve des Apitrini partout au
Paradis Floral, mais ils<0xFA>apparaissent plus dans les {COLOR}Ëfleurs<0xFA>bleues{COLOR}Ç.<0xFB>Attrape un {COLOR}ÉBombydou{COLOR}Ç avec {COLOR}ÉCherche
Miel{COLOR}Ç, ça aide.<0xFB>Rappelle-toi : il me faut {COLOR}É3
pots de Miel{COLOR}Ç.",
0x01F0A526,"That's too bad.<0xFB>I'll have to keep looking
myself, then.","Es una lástima.
Seguiré buscando por mi cuenta.",55,2,57,pokemon,dialogue,"Dommage.<0xFB>Je vais devoir continuer à chercher
moi-même alors.",
0x01F0A538,"ll have to keep looking
myself, then.",,37,2,39,pokemon,dialogue,,
0x01F0A55E,"Thank you again for helping me
before!<0xFB>My family and I had a great two-day
feast because of your help.<0xFB>Now it's time to prepare for next
year's feast!","Thank you again for helping me
before!<0xFB>My family and I had a great two-day
feast because of your help.<0xFB>Now it's time to prepare for next
year's feast!",150,2,152,pokemon,dialogue,"Merci encore de m'avoir aidé
l'autre fois !<0xFB>Ma famille et moi avons eu un grand
festin de deux jours grâce à toi.<0xFB>Il est temps de préparer le festin
de l'an prochain !",
0x01F0A5F5,<0xFC><0x01><0x06>Kyuu uuhn.,<0xFC><0x01><0x06>Kyuu uuhn.,13,2,15,pokemon,other,{COLOR}ÉKyuu uuhn.,
0x01F0A603,"<0xFC><0x01><0x02>The <0xFD><0x02> fled into the
field of flowers.","<0xFC><0x01><0x02>The <0xFD><0x02> fled into the
field of flowers.",41,2,43,pokemon,description,"{COLOR}Á{STR_VAR_1} s'est enfui dans le
champ de fleurs.",
0x01F0A62D,"Only Trainers who have proven
themselves worthy in battle may<0xFA>pass through here.<0xFB>""<0xFB>You are not worthy.","<0x52>Por aquí sólo pueden pasar los
Entrenadores que hayan ganado<0xFA>todas las Medallas!<0xFB>""<0xFB><0x52>No puedes pasar!",102,2,104,pokemon,dialogue,"Seuls les Dresseurs qui ont prouvé
leur valeur au combat peuvent<0xFA>passer par ici.<0xFB>...<0xFB>Tu n'es pas digne.",
0x01F0A680,You are not worthy.,,19,2,21,pokemon,dialogue,,
0x01F0A694,"Only Trainers who have proven
themselves worthy in battle may<0xFA>pass through here.<0xFB>""<0xFB>You are worthy.","Sólo pueden pasar los Entrenadores
que hayan demostrado su valía en<0xFA>la batalla.<0xFB>""<0xFB><0x52>Ya veo!",98,3,101,pokemon,dialogue,"Seuls les Dresseurs qui ont prouvé
leur valeur au combat peuvent<0xFA>passer par ici.<0xFB>...<0xFB>Tu es digne.",
0x01F0A6E7,You are worthy.,,15,3,18,pokemon,dialogue,,
0x01F0A6F7,You may pass.,Puedes pasar.,13,3,16,pokemon,dialogue,Tu peux passer.,
0x01F0A708,Frost Mountain,Montaña Helada,14,3,17,pokemon,location,,
0x01F0A717,"A small mountain that is known
for connecting Route 7 to Route 8.
Despite its name, not much ice
is found inside.","Una pequeña montaña que es
conocida por conectar Ruta
7 con Ruta 8. A pesar de su
nombre, no tiene mucho hielo.",113,3,116,pokemon,description,"Une petite montagne connue
pour relier la Route 7 à la Route 8.
Malgré son nom, il y a
peu de glace à l'intérieur.",
0x01F0A789,"You see those rocks on the wall?<0xFB>If you have a Pokémon that can use
<0xFC><0x01><0x06>Rock Climb<0xFC><0x01><0x08>, you can cruise up 'em!","<0x51>Ves esas piedras en la pared?<0xFB>Si tienes un Pokémon que pueda
usar <0xFC><0x01><0x06>Treparrocas<0xFC><0x01><0x08>, <0x52>puedes subirla!",108,7,115,pokemon,dialogue,"Tu vois ces rochers au mur ?<0xFB>Si tu as un Pokémon pouvant
utiliser {COLOR}ÉEscalade{COLOR}Ë, tu peux grimper !",
0x01F0A81D,"ENGAGING FROM
BEHIND IS THE
KEY.",,32,1,33,pokemon,description,"ATTAQUER
PAR DERRIÈRE
EST LA CLÉ.",
0x01F0A83E,"<0xFC><0x01><0x02>Aggron blew you away with its
powerful Roar!","<0xFC><0x01><0x02><0x52>Aggron te ha empujado con su fuerte
Rugido!",47,1,48,pokemon,dialogue,"<0xFC><0x01><0x02>Galeking te repousse avec son
puissant Hurlement !",
0x01F0A841,"Aggron blew you away with its
powerful Roar!",,44,1,45,pokemon,dialogue,,
0x01F0A86E,<0xFC><0x01><0x02>Aggron mysteriously disappeared.,,35,3,38,pokemon,dialogue,"<0xFC><0x01><0x02>Galeking a mystérieusement
disparu.",
0x01F0A871,Aggron mysteriously disappeared.,,32,3,35,pokemon,dialogue,,
0x01F0A892,"I am warning you now, we are not
called the <0xB1>Devil Duo<0xB2> for nothing.<0xFB>This battle will not go as you
hope.<0xFB>You have been warned""","I am warning you now, we are not
called the <0xB1>Devil Duo<0xB2> for nothing.<0xFB>This battle will not go as you
hope.<0xFB>You have been warned""",127,3,130,pokemon,dialogue,"Je te préviens, on ne nous appelle
pas le "" Duo Démoniaque "" pour rien.<0xFB>Ce combat ne se passera pas
comme tu l'espères.<0xFB>Tu es prévenu...",
0x01F0A912,"It seems my warning was
not necessary""","It seems my warning was
not necessary""",38,3,41,pokemon,dialogue,"On dirait que mon avertissement
était inutile...",
0x01F0A939,"For your wonderful display of
battle prowess, I confer upon<0xFA>you this special Z-Crystal.","For your wonderful display of
battle prowess, I confer upon<0xFA>you this special Z-Crystal.",87,2,89,pokemon,dialogue,"Pour ta superbe démonstration de
talent au combat, je te remets ce<0xFA>Cristal Z spécial.",
0x01F0A991,"That Mimikium Z can be used to
activate <0xFC><0x01><0x06>Mimikyu's<0xFC><0x01><0x08> signature Z-Move<0xFA>by upgrading its <0xFC><0x01><0x06>Play Rough<0xFC><0x01><0x08>.","That Mimikium Z can be used to
activate <0xFC><0x01><0x06>Mimikyu's<0xFC><0x01><0x08> signature Z-Move<0xFA>by upgrading its <0xFC><0x01><0x06>Play Rough<0xFC><0x01><0x08>.",107,2,109,pokemon,description,"Cette Mimikium Z permet d'activer
la Capacité Z exclusive de <0xFC><0x01><0x06>Mimikyu<0xFC><0x01><0x08><0xFA>en améliorant son <0xFC><0x01><0x06>Play Rough<0xFC><0x01><0x08>.",
0x01F0A9FD,"Many call us the <0xB1>Devil Duo.<0xB2><0xFB>It was a nickname conferred upon us
after defeating every opponent we<0xFA>came across.<0xFB>As such, we will only challenge the
strongest Trainers.<0xFB>You are not there yet.","Muchos nos llaman el <0xB1>Dúo
Infernal<0xB2>.<0xFB><0x52>Era un apodo que nos confirieron
tras derrotar a todos los<0xFA>Entrenadores de Borrius!<0xFB>Sólo desafiamos a los Entrenadores
más fuertes.<0xFB><0x52>Aún no lo eres!",191,2,193,pokemon,dialogue,"Beaucoup nous appellent le "" Duo
Démoniaque "".<0xFB>Ce surnom nous a été donné après
avoir battu tous ceux qu'on a<0xFA>croisés.<0xFB>Ainsi, nous ne défions que les
Dresseurs les plus forts.<0xFB>Tu n'y es pas encore.",
0x01F0AAA6,You are not there yet.,,22,2,24,pokemon,dialogue,,
0x01F0AABD,"Many call us the <0xB1>Devil Duo.<0xB2><0xFB>It was a nickname conferred upon us
after defeating every opponent we<0xFA>came across.<0xFB>If you wish to defeat us, you must
be able to battle <0xFC><0x01><0x06>two on two<0xFC><0x01><0x08> with<0xFA>only <0xFC><0x01><0x06>Fighting<0xFC><0x01><0x08>- and <0xFC><0x01><0x06>Dragon<0xFC><0x01><0x08>-types.","Muchos nos llaman el <0xB1>Dúo
Infernal<0xB2>.<0xFB>Ese apodo nos ganamos cuando
derrotamos a todos los Entrenadores<0xFA>de Borrius.<0xFB>Si deseas derrotarnos, debes poder
luchar <0xFC><0x01><0x06>dos contra dos<0xFC><0x01><0x08> con sólo<0xFA>el tipo <0xFC><0x01><0x06>Volador<0xFC><0x01><0x08> y <0xFC><0x01><0x06>Dragón<0xFC><0x01><0x08>.",232,3,235,pokemon,dialogue,"On nous appelle le "" Duo Démon "".<0xFB>Ce surnom nous a été donné après
avoir battu tous ceux qu'on a<0xFA>croisés.<0xFB>Si tu veux nous vaincre, tu dois
combattre en {COLOR}Édeux contre deux{COLOR}Ë<0xFA>avec {COLOR}ÉCombat{COLOR}Ë et {COLOR}ÉDragon{COLOR}Ë.",
0x01F0AB9E,-types.,,7,3,10,pokemon,other,,
0x01F0ABA6,"Fu fu fu""<0xFB>Coming here is no simple feat.<0xFB>You must know, however, they do
not call us the <0xB1>Devil Duo<0xB2> for<0xFA>nothing!<0xFB>Prepare for a trip to the abyss!","Vaya""<0xFB>Venir aquí no es tarea sencilla.<0xFB><0x52>Debes saber que no nos llaman el
<0xB1>Dúo Infernal<0xB2> por nada.<0xFB><0x52>Prepárate para un viaje al abismo!",146,2,148,pokemon,dialogue,"Fu fu fu...<0xFB>Venir ici n'est pas simple.<0xFB>Sache toutefois qu'on ne nous
appelle pas le "" Duo Démoniaque ""<0xFA>pour rien !<0xFB>Prépare-toi à l'abîme !",
0x01F0AC18,Prepare for a trip to the abyss!,,32,2,34,pokemon,dialogue,,
0x01F0AC39,"Indeed, you were prepared""",<0x52>Eres muy fuerte!,26,3,29,pokemon,dialogue,"En effet, tu étais prêt...",
0x01F0AC54,"For your excellent showing in
battle, I present to you this<0xFA>special Z-Crystal.","Por tu gran trabajo en la batalla,
te daré este Crital Z.",78,3,81,pokemon,dialogue,"Pour ton excellent combat, je te
présente<0xFA>ce Z-Cristal spécial.",
0x01F0AC90,special Z-Crystal.,,18,3,21,pokemon,other,,
0x01F0ACA3,"If you bestow the <0xFC><0x01><0x06>Mimikium Z<0xFC><0x01><0x04> upon a
<0xFC><0x01><0x06>Mimikyu<0xFC><0x01><0x04>, you may upgrade its <0xFC><0x01><0x06>Play<0xFA>Rough<0xFC><0x01><0x04> into its signature Z-Move.","Si le das un <0xFC><0x01><0x06>Mimikyustal Z<0xFC><0x01><0x04> a un
<0xFC><0x01><0x06>Mimikyu<0xFC><0x01><0x04> puedes actualizar<0xFA>su <0xFC><0x01><0x06>Carantoña<0xFC><0x01><0x04> a u exclusivo<0xFA>Movimiento Z.",120,3,123,pokemon,dialogue,"Si tu offres le {COLOR}ÉMimikium Z{COLOR}Ç à un
{COLOR}ÉMimiqui{COLOR}Ç, tu peux renforcer {COLOR}ÉCâlinerie{COLOR}Ç<0xFA>en sa Capacité Z.",
0x01F0AD00, into its signature Z-Move.,,27,3,30,pokemon,other,,
0x01F0AD1C,"Fu fu fu""<0xFB>Coming here is no simple feat.<0xFB>You must know, however, they do
not call us the <0xB1>Devil Duo<0xB2> for<0xFA>nothing!<0xFB>You, unfortunately, are not capable
of battling us, just yet.","<0x52>Llegar hasta aquí no es tarea
sencilla!<0xFB><0x52>Debes saber, que nos llaman el
<0xB1>Dúo Infernal<0xB2> por algo!<0xFB>Pero aún no eres capaz de poder
luchar contra nosotros.",175,3,178,pokemon,dialogue,"Fu fu fu...<0xFB>Venir ici n'est pas simple.<0xFB>Sache toutefois qu'on ne nous
appelle pas le "" Duo Démoniaque ""<0xFA>pour rien !<0xFB>Toi, malheureusement, tu n'es pas
encore de taille à nous affronter.",
0x01F0AD8E,"You, unfortunately, are not capable
of battling us, just yet.",,61,3,64,pokemon,dialogue,,
0x01F0ADCC,"Fu fu fu""<0xFB>Coming here is no simple feat.<0xFB>You must know, however, they do
not call us the <0xB1>Devil Duo<0xB2> for<0xFA>nothing!<0xFB>If you wish to battle with us, you
must be capable of battling <0xFC><0x01><0x06>two on<0xFA>two<0xFC><0x01><0x04> with only <0xFC><0x01><0x06>Fighting<0xFC><0x01><0x04>- and <0xFC><0x01><0x06>Dragon<0xFC><0x01><0x04>-<0xFA>types at your side.","Vaya""<0xFB>Venir aquí no es tarea sencilla.<0xFB><0x52>Debes saber que no nos llaman el
<0xB1>Dúo Infernal<0xB2> por nada.<0xFB>Si deseas derrotarnos, debes poder
luchar <0xFC><0x01><0x06>dos contra dos<0xFC><0x01><0x04> con sólo<0xFA>el tipo <0xFC><0x01><0x06>Volador<0xFC><0x01><0x04> y <0xFC><0x01><0x06>Dragón<0xFC><0x01><0x04>.",257,3,260,pokemon,dialogue,"Fu fu fu...<0xFB>Arriver jusqu'ici n'est pas une
mince affaire.<0xFB>Mais sache qu'on ne nous appelle
pas le <0xB1>Devil Duo<0xB2> pour rien !<0xFB>Si tu veux nous affronter, tu dois
pouvoir te battre <0xFC><0x01><0x06>deux contre deux<0xFC><0x01><0x04><0xFA>avec uniquement des types <0xFC><0x01><0x06>Fighting<0xFC><0x01><0x04><0xFA>et <0xFC><0x01><0x06>Dragon<0xFC><0x01><0x04> à tes côtés.",
0x01F0AEBA,types at your side.,,19,3,22,pokemon,dialogue,,
0x01F0AECE,"They say a rare blue bird
lives atop Frost Mountain.","Dicen que un Pokémon Raro vive en
Montaña Helada.",52,3,55,pokemon,description,"On dit qu'un oiseau bleu rare
vit au sommet du Mont Givre.",
0x01F0AF03,"Or it used to until some thugs
scared it off.","Eso dicen""",45,3,48,pokemon,description,"Il y vivait, mais des voyous
l'ont chassé.",
0x01F0AF31,"A while ago, some thugs with a big
Granbull face on their backs tried<0xFA>to capture the rare blue bird that<0xFA>used to live in Frost Mountain.<0xFB>But it just turned a good chunk of
them into popsicles and flew off<0xFA>somewhere.<0xFB>I wonder if it'll come back""",Pero no se sabe si es un mito.,244,2,246,pokemon,dialogue,"Des voyous avec une énorme
tête de Granbull ont tenté<0xFA>de capturer l'oiseau bleu rare<0xFA>qui vivait au Mont Givre.<0xFB>Mais il en a changé une bonne partie
en esquimaux et a filé<0xFA>quelque part.<0xFB>Je me demande s'il reviendra...",
0x01F0B026,"Hold""","Bien""",5,2,7,pokemon,other,Ne bouge...,
0x01F0B02C,Picture perfect!,<0x52>Perfecto!,16,2,18,pokemon,dialogue,Photo parfaite !,
0x01F0B03D,"The frost-covered ground in this
cave is my inspiration.",Me encanta ser positivo en la vida.,56,2,58,pokemon,dialogue,"Le sol gelé de cette
caverne m'inspire.",
0x01F0B076,"My brother, the ultimate hopper
lives on Route 8!",<0x52>Mi hermano vive en Ruta 8!,49,3,52,pokemon,dialogue,"Mon frère, le sauteur ultime
vit sur la Route 8 !",
0x01F0B0A8,"His legs have become so powerful
due to constant hopping!",<0x52>Eres muy fuerte!,57,2,59,pokemon,dialogue,"Ses jambes sont ultra fortes
à force de sauter !",
0x01F0B0E2,"My brother likes to challenge
Trainers to hop themselves.","<0x52>Espero que conozcas a mi querido
hermano!",57,3,60,pokemon,dialogue,"Mon frère aime défier
les Dresseurs à sauter eux-mêmes.",
0x01F0B11C,"Do you think the trek up this
mountain will be easy?","<0x51>Crees que la caminata en esta
montaña es fácil?",52,2,54,pokemon,dialogue,"Tu crois que l'ascension de cette
montagne sera facile ?",
0x01F0B151,"My sources tell me there are at
least 20 more floors in this cave!","<0x52>Mis fuentes me dicen que hay al
menos 20 pisos en esta cueva!",66,3,69,pokemon,dialogue,"Mes sources disent qu'il y a
au moins 20 étages de plus ici !",
0x01F0B194,"I won't stop you from climbing, but
don't forget to heal up first!","<0x52>No te impediré escalar, pero no
olvides curarte primero!",66,2,68,pokemon,dialogue,"Je ne t'empêcherai pas de grimper,
mais n'oublie pas de te soigner !",
0x01F0B1BC,t forget to heal up first!,,26,2,28,pokemon,dialogue,,
0x01F0B1D7,You're almost at the exit!,<0x52>Estás casi en la salida!,26,3,29,pokemon,dialogue,Tu es presque à la sortie !,
0x01F0B1DB,re almost at the exit!,,22,3,25,pokemon,dialogue,,
0x01F0B1F2,Just a little further!,<0x52>Solo un poquito más!,22,2,24,pokemon,dialogue,Encore un petit effort !,
0x01F0B209,"This cave is pretty small,
isn't it?<0xFB>I don't know why that guy down
below insists on telling Trainers<0xFA>it's 20 floors high""","Esta montaña es bastante pequeña,
<0x51>no?",122,4,126,pokemon,dialogue,"Cette grotte est plutôt petite,
non ?<0xFB>Je ne sais pas pourquoi le type en
bas insiste à dire aux Dresseurs<0xFA>que ça fait 20 étages...",
0x01F0B284,"Na na na na na na na""<0xFB>Na na na na na na na""<0xFB>Super Nerd!",<0x52>Te estaba esperando!,55,4,59,pokemon,dialogue,Na na na na na na na...<0xFB>Na na na na na na na...<0xFB>Super Nerd !,
0x01F0B2B0,Super Nerd!,,11,4,15,pokemon,dialogue,,
0x01F0B2BC,"Na na na na na na na""
He lost!",<0x52>Yo he perdido!,30,3,33,pokemon,dialogue,"Na na na na na na na...
Il a perdu !",
0x01F0B2D1,"
He lost!",,9,3,12,pokemon,dialogue,,
0x01F0B2DB,"Have you ever read the comics
about Crobatman?<0xFB>He's just an ordinary guy who
dresses up like a Crobat to fight<0xFA>crime!<0xFB>But between you and me, I don't see
why he can't just let his Pokémon<0xFA>do the fighting for him""",<0x51>Te gusta leer cómics de Pokémon?,212,2,214,pokemon,dialogue,"Tu as déjà lu les comics de
Crobatman ?<0xFB>C'est juste un type ordinaire qui
se déguise en Crobat pour<0xFA>combattre le crime !<0xFB>Mais entre toi et moi, je ne vois
pas pourquoi il ne laisse pas ses<0xFA>Pokémon se battre à sa place...",
0x01F0B3B0,Frozen Forest,Bosque Helado,13,3,16,pokemon,location,Forêt Gelée,
0x01F0B3BE,"A hidden forest on the outskirts
of Blizzard City.
Rumour says a powerful Pokémon
appears every Thursday.","Un bosque escondido en las
afueras de Ciudad Ventisca.
Dicen que cada jueves aparece
un Pokémon poderoso.",105,2,107,pokemon,description,"Une forêt cachée aux abords
de la Ville Blizzard.
On dit qu'un puissant Pokémon
apparaît chaque jeudi.",
0x01F0B40C,"mon
appears every Thursday.",,27,2,29,pokemon,other,,
0x01F0B428,Frozen Heights,Pueblo Frío,14,2,16,pokemon,location,Hauteurs Gelées,
0x01F0B437,Frozen Heights D,Pueblo Frío D,16,2,18,pokemon,location,Hauteurs Gelées D,
0x01F0B448,Frozen Heights N,Pueblo Frío N,16,3,19,pokemon,location,Hauteurs Gelées N,
0x01F0B460,"The door has been forced shut
behind you.",<0x52>La puerta se ha cerrado!,41,2,43,pokemon,dialogue,"La porte a été forcée et s'est
refermée derrière toi.",
0x01F0B48A,<0xFC><0x01><0x02>The door is sealed shut.,<0xFC><0x01><0x02>La puerta está sellada.,27,2,29,pokemon,description,<0xFC><0x01><0x02>La porte est solidement scellée.,
0x01F0B48D,The door is sealed shut.,,24,2,26,pokemon,other,,
0x01F0B4A6,"There's something irresistable
about that sign""","Hay algo irresistible en este
cartel""",47,3,50,pokemon,description,"Ce panneau a quelque chose
d'irrésistible...",
0x01F0B4D6,What a great read!,<0x52>Qué gran lectura!,18,3,21,pokemon,dialogue,Quelle bonne lecture !,
0x01F0B4E9,"North of here is the entrance to
an underground highway.<0xFB>The only problem is that it's
blocked by some skinny tree.<0xFB>I just wish I knew how to get
past it.","Al norte de aquí se encuentra un
camino que está bloqueado por un<0xFA>árbol.",154,2,156,pokemon,dialogue,"Au nord d'ici se trouve l'entrée
d'une autoroute souterraine.<0xFB>Le seul souci, c'est qu'elle est
bloquée par un arbre maigre.<0xFB>J'aimerais juste savoir comment
le contourner.",
0x01F0B55D,"I just wish I knew how to get
past it.",,38,2,40,pokemon,dialogue,,
0x01F0B584,"The skinny tree that was blocking
the underground highway<0xFA>mysteriously disappeared""<0xFB>Will it ever return?<0xFB>That is the question I will be
haunted with for the rest of<0xFA>my life.","El árbol que bloqueaba la autopista
ha desaparecido miesteriosamente""<0xFB><0x51>Volverá alguna vez?<0xFB><0x06>sa es la pregunta que me perseguirá
el resto de mi vida.",173,3,176,pokemon,dialogue,"L'arbre maigre qui bloquait
l'autoroute souterraine<0xFA>a disparu mystérieusement...<0xFB>Reviendra-t-il un jour ?<0xFB>C'est la question qui me hantera
pour le reste de<0xFA>ma vie.",
