offset,original_text,spanish_text,original_length,padding_available,real_max_length,encoding,category,translation,notes
0x01F4D632,"Happy knowing that my <0xFD><0x03> has
exceeded all my expectations.","Feliz de saber que has superado
mis expectativas.",58,3,61,pokemon,dialogue,"Heureuse de savoir que
mon<0xFD><0x03>a dépassé toutes mes attentes.",
0x01F4D66D,"Let's go home, <0xFD><0x01>.
You deserve a nice rest.","<0x52>Vamos a casa, <0xFD><0x01>!
Te mereces un descanso.",43,3,46,pokemon,dialogue,"Rentrons, <0xFD><0x01>. Tu
mérites un bon repos.",
0x01F4ED3F,"Hello, <0xFD><0x01>!<0xFB>It's me, Teala, the Pokémon
Centre 2F attendant.<0xFB>Is there something you needed to
ask me about linking?","<0x52>Hola, <0xFD><0x01>!<0xFB>Soy Teala, la encargada del P2 del
Centro Pokémon.<0xFB><0x51>Hay algo que necesitas saber sobre
la vinculación?",114,3,117,pokemon,dialogue,"Bonjour,<0xFD><0x01>!<0xFB>C'est moi, Teala, l'hôtesse
2e étage Centre Pokémon.<0xFB>Tu voulais me demander
qqch à propos lien?",
0x01F4F57B,"Some members of the Elite Four
like to battle two on two.<0xFB>If you do not have the TM for
<0xFC><0x01><0x06>Protect<0xFC><0x01><0x04>, now is a good time to<0xFA>purchase it from the market in<0xFA><0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x04>.","Algunos miembros del Alto Mando les
gusta las batallas dobles.<0xFB>Si no tienes la MT <0xFC><0x01><0x06>Protección<0xFC><0x01><0x04> ahora
es un buen momento para comprarla<0xFA>en el mercado de <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x04>.",165,2,167,pokemon,dialogue,"Certains membres du Conseil
4 aiment combattre en Duo.<0xFB>Si tu n'as pas la CT {COLOR}ÉAbri{COLOR}Ç,
c'est le bon moment pour<0xFA>l'acheter au marché de<0xFA>{COLOR}É{STR_VAR_1}{COLOR}Ç.",
0x01F4F5EC,ood time to<0xFA>purchase it from the market in<0xFA><0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x04>.,en momento para comprarla<0xFA>en el mercado de <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x04>.,52,2,54,pokemon,description,,
0x01F4F601,it from the market in<0xFA><0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x04>.,arla<0xFA>en el mercado de <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x04>.,31,2,33,pokemon,description,,
0x01F4F605,rom the market in<0xFA><0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x04>.,<0xFA>en el mercado de <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x04>.,27,2,29,pokemon,description,,
0x01F4F60A,he market in<0xFA><0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x04>.,l mercado de <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x04>.,22,2,24,pokemon,description,,
0x01F4F60B,e market in<0xFA><0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x04>., mercado de <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x04>.,21,2,23,pokemon,description,,
0x01F50BA2,"That was super lovely, <0xFD><0x01>!
I had so much fun!","<0x52>Eso fue encantador, <0xFD><0x01>!
<0x52>Me he divertido!",45,2,47,pokemon,dialogue,"C'était super joli,<0xFD><0x01>
! Je me suis amusée!",
0x01F518F8,"cano!<0xFB>Ready, <0xFD><0x01>?
Because you're going down!",                                           ,43,2,45,pokemon,dialogue,,
0x01F52622," even about me.<0xFB>This is about knowing there's a strong
Trainer in front of me, ripe to be<0xFA>challenged!<0xFB>And that's what gets my heart
racing, no matter when or where!<0xFB>It's on, <0xFD><0x01>!",".<0xFB><0x52>Se trata de saber que hay alguien
fuerte frente a mí, que quiere<0xFA>un desafío!<0xFB><0x52>Y eso es lo que hace que mi corazón
se acelere, sin importar cuándo,<0xFA>ni dónde!<0xFB><0x52>Aquí voy, <0xFD><0x01>!",177,2,179,pokemon,dialogue,,
0x01F52653,"trong
Trainer in front of me, ripe to be<0xFA>challenged!<0xFB>And that's what gets my heart
racing, no matter when or where!<0xFB>It's on, <0xFD><0x01>!","e a mí, que quiere<0xFA>un desafío!<0xFB><0x52>Y eso es lo que hace que mi corazón
se acelere, sin importar cuándo,<0xFA>ni dónde!<0xFB><0x52>Aquí voy, <0xFD><0x01>!",128,2,130,pokemon,dialogue,,
0x01F528C9,"Hi, <0xFD><0x01>!<0xFB>Remember me? It's Milo!
From Thundercap Mt.!<0xFB>I came all this way just to see
you again!<0xFB>Say, let's have a battle!<0xFB>I bet it'll be super fun with a
strong Trainer like you!","Hola, <0xFD><0x01>. <0x51>Me recuerdas?
<0x52>Soy Milo de Mt. Trueno!<0xFB><0x52>Vine hasta aquí para verte de
nuevo!<0xFB><0x52>Tengamos una batalla!<0xFB><0x52>Apuesto a que será súper divertido
con alguien tan fuerte como tú!",178,2,180,pokemon,dialogue,"Salut,<0xFD><0x01>!<0xFB>Tu te souviens moi?
C'est Milo! Mont Thundercap!<0xFB>Je suis venu jusqu'ici rien
que pour te revoir!<0xFB>Dis, on se fait combat!<0xFB>Je parie que ce sera super
fun avec Dresseur au",
0x01F5297C,"You're still super strong,
<0xFD><0x01>!<0xFB>That was so much fun!
I'm glad I came all this way!","<0x52>Eres muy fuerte, <0xFD><0x01>!
<0x52>Fue muy divertido!<0xFB><0x52>Me alegro de haberte visto de
nuevo!",82,2,84,pokemon,dialogue,"Tu es toujours super fort,
<0xFD><0x01> !<0xFB>C'était tellement
fun !",
0x01F53174,"<0xFC><0x01><0x04>That Croagunk is holding a
<0xFD><0x02>, right?","<0xFC><0x01><0x04>Ese Croagunk tiene un <0xFD><0x02>,
<0x51>verdad?",40,2,42,pokemon,dialogue,"{COLOR}ÇCe Cradopaud tient
un{STR_VAR_1}, n'est-ce pas",
0x01F5319D,"<0xFC><0x01><0x04>You are""
""<0xFA>totally correct!<0xFB>Receive the prize, a <0xFD><0x02>,
from that Croagunk!","<0xFC><0x01><0x04>Tú""
""<0xFB>""
""<0xFB>Has acertado""<0xFB><0x52>Felicidades!<0xFB>Has recibido <0xFD><0x02>.",75,2,77,pokemon,dialogue,"{COLOR}ÇTu es... ... totalement
correct<0xFA>!<0xFB>Reçois le prix, un
{STR_VAR_1}, de ce Cradopaud !",
0x01F5346C,"It's time to whip out your Rod and
get fishing! Hook <0xFD><0x02> Pokémon.","<0x52>Saca tu caña y empieza a pescar!
Pesca <0xFD><0x02> Pokémon.             ",64,2,66,pokemon,dialogue,"Il est temps de sortir ta
Canne ! Attrape <0xFD><0x02> Pokémon.",
0x01F534AD,"It's time to whip out the bait and
lure in some fish! Hook <0xFD><0x02> Pokémon.","<0x52>Es hora de sacar el cebo y atraer
algunos peces! Pesca <0xFD><0x02> Pokémon.",70,2,72,pokemon,dialogue,"Il est temps de sortir
l'appât ! Capture <0xFD><0x02> Pokémon.",
0x01F534F4,"It's time to plant yourself firm
and look onward. Hook <0xFD><0x02> Pokémon.","<0x52>Es hora de dar todo lo que
tienes! Pesca <0xFD><0x02> Pokémon.",66,2,68,pokemon,dialogue,"Il est temps de bien
t'ancrer ! Capture <0xFD><0x02> Pokémon.",
0x01F5378E,"After your great showing, I now
have another task for you.<0xFB>Promote Cube Corp.'s rods even
further by fishing for Pokémon<0xFA>at least <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08> times.","Después de tu gran pesca, ahora
tengo otra tarea para ti.<0xFB>Promover las cañas de Corporación
Cubo, pescando Pokémon al menos<0xFA><0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08> veces.",145,2,147,pokemon,dialogue,"Après ta belle prestation,
j'ai autre tâche pour toi.<0xFB>Fais plus pub pour
cannes Cube Corp. en<0xFA>pêchant Pokémon au moins{COLOR}É{STR_VAR_1}{COLOR}Ë fois.",
0x01F53912,"Great job, Trainer!<0xFB>I've received word from Cube Corp.
that you've promoted their brand<0xFA>a total of <0xFC><0x01><0x06><0xFD><0x03><0xFC><0x01><0x08> times!<0xFB>Here's your reward!","<0x52>Buen trabajo!<0xFB><0x52>He recibido noticias de Corporación
Cubo de que has promocionado su<0xFA>marca un total de <0xFC><0x01><0x06><0xFD><0x03><0xFC><0x01><0x08> veces!<0xFB>Esto es para ti.",134,2,136,pokemon,dialogue,"Beau travail, Dresseur!<0xFB>J'ai reçu de Cube Corp. la
nouvelle que tu as promu<0xFA>leur marque au total{COLOR}É{STR_VAR_2}{COLOR}Ë fois!<0xFB>Voici ta récompense!",
0x01F53A46,"My sources at Cube Corp. tell me
that you've only fished for <0xFC><0x01><0x06><0xFD><0x03><0xFC><0x01><0x08><0xFA>Pokémon so far.<0xFB>You need to fish for at least <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08>
if you want the reward.","Mis fuentes de Corporación Cubo me
han dicho que has pescado <0xFC><0x01><0x06><0xFD><0x03><0xFC><0x01><0x08> Pokémon.<0xFB>Necesitas pescar al menos <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08> Pokémon
si quieres la recompensa.",148,3,151,pokemon,dialogue,"Mes sources chez Cube Corp.
me disent que tu n'as pêché<0xFA>que{COLOR}É{STR_VAR_2}{COLOR}Ë Pokémon pour l'instant.<0xFB>Tu dois pêcher au moins
{COLOR}É{STR_VAR_1}{COLOR}Ë si tu veux récompense.",
0x01F5410C,"To be clear, I would like to see a
Pokémon that knows <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x04>.<0xFB>Thank you.","<0x52>Me gustaría ver un Pokémon que sepa
<0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x04>!<0xFB><0x52>Gracias!",74,3,77,pokemon,dialogue,"Pour être clair, j'aimerais
voir un Pokémon qui connaît {COLOR}É{STR_VAR_1}{COLOR}Ç.<0xFB>Merci.",
0x01F54157,"Oh, my goodness. Your <0xFD><0x03>
can use <0xFD><0x02>!<0xFB>You went to all the trouble of
teaching it to your Pokémon?<0xFB>That's so touching!<0xFB>This is a small token of my
appreciation.<0xFB>Please don't hesitate to accept
this.","Oh, no puede ser.<0xFB><0x52>Tu <0xFD><0x03> puede usar
<0xFD><0x02>!<0xFB><0x51>Te tomaste la molestia de
enseñárselo a tus Pokémon?<0xFB><0x52>Es tan conmovedor!<0xFB>Esta es una pequeña muestra de
mi agradecimiento.<0xFB><0x52>Por favor, toma esto!",196,3,199,pokemon,dialogue,"Oh, mon dieu. Ton
<0xFD><0x03> peut utiliser <0xFD><0x02> !<0xFB>Tu t'es donné la peine de
l'apprendre à ton Pokémon ?<0xFB>C'est si touchant !<0xFB>Ceci est un petit signe de
ma gratitude.<0xFB>N'hésite pas
à l'accepter.",
0x01F5421C,"I wonder what <0xFD><0x02> looks
like when it is actually used.<0xFB>I'm sure you can use it skillfully!","Me pregunto cómo se ve <0xFD><0x02>
cuando se usa en una batalla.",89,3,92,pokemon,dialogue,"Je me demande à quoi
ressemble <0xFD><0x02> en action.<0xFB>Je sais que tu sauras l'utiliser.",
0x01F54324,"There are <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x04> TMs in total, and
they can be found all around<0xFA>Borrius.<0xFB>For example, some kind people will
give TMs.<0xFB>So don't be shy! Talk to everyone!","Hay <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x04> MT en total y se pueden
encontrar por toda Borrius.<0xFB>Por ejemplo, algunas personas
amables te darán MT.<0xFB><0x52>Así que habla con todos!",154,2,156,pokemon,dialogue,"Il y a
{COLOR}É{STR_VAR_1}{COLOR}Ç<0xFA>CT au total, partout à Borrius.<0xFB>Par exemple, certaines
personnes sympas donnent des CT.<0xFB>Ne sois pas timide ! Parle à tous !",
0x01F543EF,"There are still more TMs!<0xFB><0xFC><0x01><0x06><0xFD><0x04><0xFC><0x01><0x04> more in total!<0xFB>If you collect all of them, I'll
give you a great gift!","<0x52>Aún hay más MT!<0xFB><0x52><0xFC><0x01><0x06><0xFD><0x04><0xFC><0x01><0x04> más en total!<0xFB>Si las coleccionas todas, <0x52>te daré
un gran regalo!",105,2,107,pokemon,dialogue,"Il en reste des CT!<0xFB>Encore{COLOR}É{STR_VAR_3}{COLOR}Ç au total!<0xFB>Si tu les collectes toutes,
je te ferai un super cadeau!",
0x01F560B1,Location: <0xFD><0x02>,Lugar: <0xFD><0x02>,12,1,13,pokemon,location,Lieu : <0xFD><0x02>,
0x01F560DA,"Return to <0xFD><0x02> to
receive your reward!","<0x52>Regresa a <0xFD><0x02> y
cobra tu recompensa!",36,2,38,pokemon,dialogue,"Retourne à <0xFD><0x02> pour recevoir
ta récompense !",
0x01F561CE,"Go to Icicle Cave and deliver
<0xFD><0x06>'s Pokédex to him!","<0x52>Ve a Cueva Icicle y entrega la
Pokédex a <0xFD><0x06>!",50,1,51,pokemon,dialogue,"Va à la Grotte Icicle, apporte le
Pokédex à <0xFD><0x06> !",
0x01F56A19,"Team up with <0xFD><0x06> one last
time to defeat Marlon!","<0x52><0x12>nete a <0xFD><0x06> por última vez
y derroten a Marlon!",47,1,48,pokemon,dialogue,"Fais équipe avec <0xFD><0x06> une
dernière fois pour vaincre Marlon !",
0x01F56BB4,"Choose up to 3 Pokémon to use in
the fight against <0xFD><0x03>.","<0x52>Elige los 3 Pokémon que usarás en
tu lucha contra <0xFD><0x03>!",54,2,56,pokemon,description,"Choisis jusqu'à 3 Pokémon pour le
combat contre <0xFD><0x03>.",
0x01F573B2,"If you have Pokémon stored in box
<0xB1><0xFD><0x02><0xB2>, they may be used<0xFA>in place of your party Pokémon.<0xFB>Each row in the box is treated as
its own team, so this will allow<0xFA>you to save up to 5 different<0xFA>preset teams.","Si tienes Pokémon almacenados en
la Caja <0xB1>Actual<0xB2>, podrás usarlos<0xFA>en lugar de los Pokémon de tu<0xFA>grupo.<0xFB>Cada fila tiene un propio equipo, por
lo que podrás guardar hasta 5<0xFA>equipos ya establecidos.",199,2,201,pokemon,dialogue,"Si tu as des Pokémon dans la boîte
"" <0xFD><0x02> "", ils peuvent être<0xFA>utilisés à la place de ton équipe.<0xFB>Chaque rangée de la boîte est
considérée comme sa propre équipe,<0xFA>ce qui te permet de garder<0xFA>jusqu'à 5 équipes préconfigurées.",
0x01F581E2,"Are you dense? Smash Pokémon heads
against trees <0xFD><0x02> times!","<0x52>Golpea 50 veces a los árboles
con Cabezazo!",58,4,62,pokemon,dialogue,"T'es bouché ? Fonce des têtes de
Pokémon sur arbres <0xFD><0x02> fois !",
0x01F58349,"More head bangin'!
<0xFC><0x01><0x06><0xFD><0x04><0xFC><0x01><0x08> more time<0xFD><0x08>!",<0x52>Necesitas <0xFC><0x01><0x06><0xFD><0x04><0xFC><0x01><0x08> cabezazos!,40,2,42,pokemon,dialogue,"Encore des coups de boule !
{COLOR}É{STR_VAR_3}{COLOR}Ë fois de plus, {EVIL_TEAM} !",
0x01F598D8,"Hey there, Pokémon Trainer.<0xFB>As of this moment, your current
Box, <0xB1><0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08><0xB2> has <0xFC><0x01><0x06><0xFD><0x04><0xFC><0x01><0x08> Magikarp<0xFA>in it.<0xFB>Your goal is to get <0xFC><0x01><0x06><0xFD><0x03><0xFC><0x01><0x08> of those
suckers in there.<0xFB>Come back when you've done that.","<0x52>Hola!<0xFB>Al parecer en la <0xB1><0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08><0xB2> tienes
<0xFC><0x01><0x06><0xFD><0x04><0xFC><0x01><0x08> Magikarp.<0xFB>Tu objetivo es conseguir que <0xFC><0x01><0x06><0xFD><0x03><0xFC><0x01><0x08> de
esos tontos entren allí.<0xFB><0x52>Vuelve cuando hayas hecho eso!",193,1,194,pokemon,dialogue,"Salut, Dresseur de Pokémon.<0xFB>En ce moment, ta Boîte
"" {COLOR}É{STR_VAR_1}{COLOR}Ë "": {COLOR}É{STR_VAR_3}{COLOR}Ë Magicarpe<0xFA>dedans.<0xFB>Ton objectif est d'en mettre {COLOR}É{STR_VAR_2}{COLOR}Ë
là-dedans.<0xFB>Reviens quand ce sera fait.",
0x01F59C1B,"<0xFC><0x01><0x02><0xFD><0x01> received <0xB7><0xFD><0x02> from
the woman!",<0xFC><0x01><0x02>Has recibido <0xB7><0xFD><0x02>.,34,3,37,pokemon,dialogue,"{COLOR}Á{PLAYER} a reçu ¥{STR_VAR_1}
de la femme !",
0x01F5A100,"<0xFC><0x01><0x02><0xFD><0x01> handed over all Eggs
on hand.",<0xFC><0x01><0x02>Has entregado todos los Huevos.,35,2,37,pokemon,description,"{COLOR}Á{PLAYER} a remis tous ses
OEufs.",
0x01F5A2A0,"Ever come across an Egg you just
didn't want?<0xFB>Then have no fear!<0xFB>I buy Eggs like those at <0xB7><0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08>
a pop.<0xFB>Do you have any Eggs you want to
sell to me?","<0x51>Alguna vez te has encontrado con
un Huevo que no querías?<0xFB><0x52>No tengas miedo!
Compro Huevos a <0xB7><0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08> cada uno.<0xFB><0x51>Te gustaría venderme algún Huevo?",151,3,154,pokemon,dialogue,"Tu es déjà tombé sur un OEuf dont tu
ne voulais pas ?<0xFB>Alors pas de panique !<0xFB>J'achète ce genre d'OEufs pour
¥{COLOR}É{STR_VAR_1}{COLOR}Ë la pièce.<0xFB>As-tu des OEufs à me vendre
ici ?",
0x01F5A3F5,"Are you sure you want to sell me
all of the Eggs in Box <0xB1><0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08><0xB2>?","<0x51>Quieres venderme todos los Huevos
de la caja <0xB1><0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08><0xB2>?",67,2,69,pokemon,dialogue,"Es-tu sûr de vouloir me vendre tous
les OEufs de la Boîte "" {COLOR}É{STR_VAR_1}{COLOR}Ë "" ?",
0x01F5A455,"<0xFC><0x01><0x02><0xFD><0x01> sold <0xFD><0x02> Egg<0xFD><0x04> in the party
for <0xB7><0xFD><0x03>!","<0xFC><0x01><0x02>Has vendido todos los Huevos por
<0xB7><0xFD><0x03>.",41,2,43,pokemon,dialogue,"{COLOR}Á{PLAYER} a vendu {STR_VAR_1} OEuf{STR_VAR_3} de l'équipe
pour ¥{STR_VAR_2} !",
0x01F5A47F,"<0xFC><0x01><0x02><0xFD><0x01> sold <0xFD><0x02> Egg<0xFD><0x04> in the Box
for <0xB7><0xFD><0x03>!","<0xFC><0x01><0x02>Has vendido Huevos del PC por
<0xB7><0xFD><0x03>.",39,2,41,pokemon,dialogue,"{COLOR}Á{PLAYER} a vendu {STR_VAR_1} OEuf{STR_VAR_3} de la Boîte
pour ¥{STR_VAR_2} !",
0x01F5A560,"You don't have any Eggs in
Box <0xB1><0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08><0xB2>""","No tienes ningún Huevo en la
<0xB1><0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08><0xB2>""",42,3,45,pokemon,dialogue,"Vous n'avez aucun OEuf dans
la Boîte ""{COLOR}É{STR_VAR_1}{COLOR}Ë""...",
0x01F5A923,"I'll trade you my super special
<0xFC><0x01><0x06><0xFD><0x03><0xFC><0x01><0x08> if you can catch me a<0xFA><0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08>!<0xFB>I've been trying really hard to
find one, but it's so difficult!<0xFB>Do you have one to trade me?","<0x52>Te cambio a mi <0xFC><0x01><0x06><0xFD><0x03><0xFC><0x01><0x08> especial si
puedes conseguirme un <0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08>!<0xFB>Me he esforzado mucho en encontrar
uno, <0x52>pero es muy difícil!<0xFB><0x51>De pronto no tienes uno?",166,3,169,pokemon,dialogue,"J'échangerai mon super {COLOR}É{STR_VAR_2}{COLOR}Ë
si tu peux m'attraper un<0xFA>{COLOR}É{STR_VAR_1}{COLOR}Ë !<0xFB>J'ai vraiment essayé d'en trouver
un, mais c'est si difficile !<0xFB>En as-tu un à m'échanger ?",
0x01F5A9F4,"Does that look a <0xFD><0x02> to you?
I asked for a <0xFD><0x02>, not that.","<0x51>Este es un <0xFD><0x02>?<0xFB>Quiero un <0xFD><0x02>, no a ese
Pokémon.",55,1,56,pokemon,dialogue,"Ça ressemble à un <0xFD><0x02>, ça ?
Je t'ai demandé un <0xFD><0x02>, pas ça.",
0x01F5AA56,"Have you been playing with my old
<0xFD><0x03>?<0xFB>I've been playing with the
<0xFD><0x02> you gave me.<0xFB>I even evolved it!","<0x51>Qué tal lo hace <0xFD><0x03>?<0xFB>He estado jugando con <0xFD><0x02>
que me diste.<0xFB><0x52>Incluso hasta evolucionó!",99,2,101,pokemon,dialogue,"Tu as joué avec mon ancien
<0xFD><0x03> ?<0xFB>J'ai joué avec le <0xFD><0x02> que tu
m'as donné.<0xFB>Je l'ai même fait évoluer !",
0x01F5B01E,"Ah, you must be <0xFD><0x01>.<0xFB>Prof. Log phoned ahead and told me
to guide you if you got lost.<0xFB>Bellin Town is just over that way.","<0x51>Eres, <0xFD><0x01>, verdad?<0xFB>El Prof. Long me llamó y me dijo
que te guiara por si te perdías.<0xFB>Ciudad Bellin está justo abajo.",119,3,122,pokemon,dialogue,"Ah, tu dois être <0xFD><0x01>.<0xFB>Le Prof. Log m'a appelé pour me
dire de te guider si tu te perds.<0xFB>Bellinville est juste par là-bas.",
0x01F5B5F8,"Huah, fellow Trainer!<0xFB>I can <0xFC><0x01><0x06>upgrade<0xFC><0x01><0x08> the <0xFC><0x01><0x06>Macho Brace<0xFC><0x01><0x08> to
make training more efficient!<0xFB>Right now it is only a measly <0x34> <0xFD><0x04>,
but I can upgrade it to <0xFC><0x01><0x06><0x34> <0xFD><0x03><0xFC><0x01><0x08> in<0xFA>exchange for <0xFC><0x01><0x06><0xFD><0x03> <0xFD><0x02>s<0xFC><0x01><0x08>!","<0x52>Huah! Puedo <0xFC><0x01><0x06>actualizar<0xFC><0x01><0x08> tu <0xFC><0x01><0x06>Brazal
Firme<0xFC><0x01><0x08> para hacer el entrenamiento<0xFA>más eficiente.<0xFB>En este momento tienes un Nv. <0xFD><0x04>,
pero puedo actualizar a <0xFC><0x01><0x06>Nv. 3<0xFC><0x01><0x08> a<0xFA>cambio de <0xFC><0x01><0x06><0xFD><0x03> <0xFD><0x02><0xFC><0x01><0x08>.",197,2,199,pokemon,dialogue,"Houah, Dresseur !<0xFB>Je peux {COLOR}Éaméliorer{COLOR}Ë le {COLOR}ÉBrac. Macho{COLOR}Ë
pour l'entraînement efficace !<0xFB>Pour l'instant, il est {LV} {STR_VAR_3},
mais le passer {COLOR}É{LV} {STR_VAR_2}{COLOR}Ë en<0xFA>échange de {COLOR}É{STR_VAR_2} {STR_VAR_1}s{COLOR}Ë !",
0x01F5B6E4,"You do not have enough <0xFD><0x02>s
for me to upgrade your Macho Brace!","<0x52>No tienes muchas <0xFD><0x02>
para poder actualizar tu Brazal<0xFA>Firme!",62,2,64,pokemon,dialogue,"Tu n'as pas assez de <0xFD><0x02>s pour
que j'améliore ton Brac. Macho !",
0x01F5CAEB,"<0xFD><0x01> found a <0xFD><0x02>!
It has a <0xFC><0x01><0x06><0xFD><0x03><0xFC><0x01><0x02> nature.",Has recibido a <0xFD><0x02>.,40,2,42,pokemon,dialogue,"{PLAYER} a trouvé un {STR_VAR_1} !
Il a une nature {COLOR}É{STR_VAR_2}{COLOR}Á.",
0x01F5CAF0,"und a <0xFD><0x02>!
It has a <0xFC><0x01><0x06><0xFD><0x03><0xFC><0x01><0x02> nature.",ecibido a <0xFD><0x02>.,35,2,37,pokemon,dialogue,,
0x01F60D79,"<0xFC><0x01><0x02><0xFD><0x01> received <0xB7><0xFD><0x02> from
the organic alchemist!",<0xFC><0x01><0x02>Has recibido <0xB7><0xFD><0x02>.,46,2,48,pokemon,dialogue,"{COLOR}Á{PLAYER} a reçu ¥{STR_VAR_1} de
l'alchimiste bio !",
